ms_since_push,fed_t_at_drain,kind,frame_id,is_keyframe,recording_frame,t_ns,engine_t,engine_t_hex,tx,ty,tz,qx,qy,qz,qw,body_tx,body_ty,body_tz,body_qx,body_qy,body_qz,body_qw,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
340.832,268541.151618005,1,1,1,2,268539951998500,268539.95150300505,411063efce56cdc3,0.00022836489682097913,-0.025401452058037097,-0.0046723843227790014,-0.039425906294329016,0.89851463106836804,0,0.43716948897871238,-7.0077350627370346e-05,0.0077947342774818372,0.0014337757399613895,0.30912550196003796,-0.30912550196003796,-0.60746744676620201,0.66322409667301807,0.026798555442051054,0.052563736205571476,-0.015906519474481452,-0.0047302791306421234,-0.0062624071660506439,0.0043215969456691563,-0.0013346983789474765,-0.074530057513097256,-0.083249878128415708
295.560,268541.151618005,1,6,1,7,268540118681041,268540.11818554607,411063f07905a1bd,0.0036855469885133719,-0.015902272773241861,-0.0064173334311466391,-0.035570375772706775,0.89865050679897274,0.0037238147913087327,0.43720498786406586,0.0035114499421929784,0.017231638576139685,2.2741170625266253e-05,0.3117837380826875,-0.30651746884116876,-0.61028979711853004,0.6605939036165962,0.015599690263107018,0.057717018283993005,-0.0073614003818140506,-0.0047302555764827886,-0.0062624548638596867,0.0043217169560175878,-0.0013726441660770591,-0.074533379411834202,-0.083246622827129552
253.558,268541.151618005,1,11,1,12,268540285363833,268540.28486833809,411063f123b4868f,0.0047789171334697116,-0.0055793752487288961,-0.0083930104947709579,-0.035226063601701163,0.89874305282381117,0.0033936717454601251,0.43704529015724392,0.0046373023737621109,0.027556638697815869,-0.0019629656301666954,0.31143736837398822,-0.3066379918930095,-0.61059870250300941,0.66041587807210467,0.0033439065686445462,0.067457141114837277,-0.02566198223123,-0.00473034148924582,-0.0062625727151354926,0.0043219063712513547,-0.0015581265944942413,-0.074398131148714797,-0.083210657215147601
207.693,268541.151618005,1,16,1,17,268540452046416,268540.45155092108,411063f1ce635d5a,0.0047170887704813622,0.0079238228539836308,-0.018517838691230415,-0.037501540070141226,0.8931467129303694,0.012847186535513311,0.44801516345392361,0.0039959650796434956,0.040948613422923594,-0.011574918522687,0.32587888420068717,-0.30771021924722708,-0.60503248792136366,0.65806767308736858,-0.014565038698841674,0.092372729565402878,-0.10450691887461155,-0.004730389552702937,-0.0062626146175828942,0.0043221000338669871,-0.0018798469699636371,-0.074003628042564759,-0.083115334689489645
164.108,268541.151618005,1,21,1,22,268540618729041,268540.61823354609,411063f2791236f7,0.0059029990476354433,0.02492814729152823,-0.045167541762433761,-0.038326507426629408,0.89123537006116771,0.018122756157406328,0.45155532651287544,0.0049212699908572251,0.057883825333495703,-0.037934254486245933,0.33211254839458604,-0.3064831015311047,-0.60309762445682757,0.65729948961585227,-0.003515108045897818,0.098979983631281812,-0.16496750309524133,-0.0047302422227518369,-0.006262657953846615,0.0043222710145987223,-0.0022630564138343286,-0.07359220474417906,-0.082996013930783125
120.039,268541.151618005,1,26,1,27,268540785411625,268540.78491613007,411063f323c10dd3,0.005657986379426376,0.042952369889747988,-0.070400450433064768,-0.03286391634137803,0.89274273598480058,-0.010131030779763073,0.44925247442490401,0.0058677275632315826,0.076217567006816644,-0.064678246193002858,0.31050574230451533,-0.32483318305287623,-0.60802612819125945,0.65450272315736369,0.017942437451803329,0.13100583400461147,-0.14534237012722037,-0.004730137353131162,-0.0062627063654448322,0.0043224451956730258,-0.0027311683277191781,-0.073356408030328307,-0.082905485324421976
76.616,268541.151618005,1,31,1,32,268540952094416,268540.95159892109,411063f3ce6ff294,0.011849258943732162,0.063157496141208275,-0.093099822066470578,-0.048251623484995676,0.88532394523186964,-0.0053359529853394538,0.46243364242706003,0.010809319993609087,0.096434844265098296,-0.087541262829757327,0.32321686726935772,-0.33076304414863461,-0.59189949930256214,0.66013759782600401,0.036054624629865577,0.10944518895888097,-0.12159738332146412,-0.0047300450967731377,-0.0062624757725494619,0.0043225385155268858,-0.0029919329478448726,-0.073274134731905124,-0.082875764417187803
32.878,268541.151618005,1,36,1,37,268541118776916,268541.11828142108,411063f4791ec3cd,0.016468374819227857,0.072570981202284376,-0.1119551271312446,-0.043842728615887228,0.87943412166019053,-0.0011228737633813268,0.47399602653848744,0.015388332534780946,0.10577928416682214,-0.1060050788250643,0.33437180407196343,-0.33595978733471998,-0.59085232460238202,0.65285530437274664,0.0089213016575246697,0.011467352129343467,-0.10910007600422376,-0.0047300450854623564,-0.0062624757601044499,0.0043225385265940851,-0.0029919329179255438,-0.073274133999163785,-0.082875763588430171
9.720,268541.251627505,1,39,0,40,268541218786500,268541.21829100506,411063f4df87ad5f,0.015690939526839254,0.072579559063362414,-0.12217916547191478,-0.040648217176040335,0.87427914923158823,-0.00078053493241309058,0.48371803319392487,0.014638863494879691,0.1057661147741847,-0.11610408456364166,0.34148837082426003,-0.3425922138822155,-0.58946606937986445,0.64695132786704113,-0.016697590207561428,-0.010618965650057302,-0.091437298938166711,-0.0047300359786682355,-0.0062624861048364254,0.0043225396463019376,-0.0029741620574827445,-0.073260026794949251,-0.082874006789374802
10.178,268541.351637130,1,42,0,43,268541318796083,268541.31830058806,411063f545f096e0,0.011509695630416246,0.070090989896672617,-0.12981746326837382,-0.036840318234817759,0.86298443539549674,-0.00062734469313918684,0.50388521993464896,0.01035837930166472,0.10324942985827464,-0.1236083343447176,0.35585704680078722,-0.35674424615050238,-0.58417209193906694,0.63627216824269994,-0.048911930551224968,-0.052651944100562641,-0.062639867832964227,-0.0047300165055554387,-0.0062625067597203684,0.0043225396822236814,-0.0029357696540511214,-0.073226129670201812,-0.082871854330682435
